txn_id,user_id,merchant_id,payment_method,amount,merchant_category,is_international,payer_bank,payee_bank,issuer_type,device_type,os_version_major,app_version_major,is_rooted_or_jailbroken,sim_operator,network_type,latency_ms,packet_loss_pct,signal_strength_dbm,avg_txn_amount_30d,txn_count_24h,failed_txn_count_1h,chargeback_flag_180d,account_age_days,daily_limit_remaining,available_balance_est,velocity_score,risk_score,geo_distance_km_from_usual,txn_hour,day_of_week,is_night_txn,merchant_failure_rate_1h,bank_failure_rate_1h,failure_reason
T1004426,34122,4702,UPI,284.04,GROCERY,0,SBI,IDFC,COOP,ANDROID,12,12,0,JIO,5G,138,1.36,-70,50.0,3,1,0,5,51636.57,69.55,33.2,17.5,3.11,19,0,0,0.0438,0.1394,INSUFFICIENT_FUNDS
T1004427,38170,3499,CARD,159.23,PHARMACY,0,SBI,IDFC,PRIVATE,ANDROID,12,8,0,VI,4G,96,1.36,-76,50.0,2,0,0,565,37034.44,116.16,16.6,5.7,1.75,20,5,0,0.089,0.0851,BANK_SERVER_DOWN
T1004428,23750,8943,CARD,43.34,ECOM,0,SBI,PNB,PUBLIC,ANDROID,10,16,0,AIRTEL,4G,73,0.71,-79,469.62,2,0,0,1924,33304.44,1118.47,22.0,0.0,8.11,18,4,0,0.0015,0.0661,BANK_SERVER_DOWN
T1004429,36438,6032,WALLET,23.7,ECOM,0,KOTAK,KOTAK,PUBLIC,ANDROID,12,10,0,JIO,4G,136,2.33,-73,246.89,0,0,0,843,34228.83,410.97,34.3,28.5,1.64,21,3,0,0.1165,0.0823,BANK_SERVER_DOWN
T1004430,77403,4822,CARD,298.8,ECOM,0,KOTAK,AXIS,PRIVATE,IOS,13,7,0,JIO,5G,167,2.16,-83,272.45,6,0,0,1171,49948.85,785.0,36.1,18.4,1.07,21,6,0,0.0154,0.0087,PIN_OR_OTP_FAILED
T1004431,87795,1816,UPI,106.67,ECOM,0,AXIS,SBI,PUBLIC,ANDROID,8,13,0,JIO,3G,216,2.69,-97,148.5,3,0,0,5,60000.0,432.73,8.8,20.6,1.4,8,3,0,0.0654,0.0388,PIN_OR_OTP_FAILED
T1004432,62972,3603,WALLET,170.22,FOOD,0,IDFC,YES,PUBLIC,ANDROID,9,15,0,AIRTEL,4G,110,3.45,-73,128.26,4,1,0,351,41073.04,0.0,53.7,16.4,0.68,6,5,1,0.0635,0.0143,INSUFFICIENT_FUNDS
T1004433,72299,4066,UPI,395.43,ECOM,0,KOTAK,AXIS,PRIVATE,ANDROID,10,8,0,AIRTEL,4G,191,1.4,-84,67.86,7,1,0,553,47408.12,144.87,56.3,31.3,0.9,6,6,1,0.012,0.0202,INSUFFICIENT_FUNDS
T1004434,75989,8522,UPI,296.13,RETAIL,0,SBI,ICICI,PUBLIC,ANDROID,14,11,0,JIO,4G,141,0.12,-83,85.6,6,1,0,653,44600.13,298.21,31.0,27.0,3.22,8,1,0,0.0312,0.0285,SUSPECTED_FRAUD
T1004435,66660,4050,CARD,319.92,ECOM,0,PNB,IDFC,PRIVATE,ANDROID,11,14,0,AIRTEL,4G,107,1.29,-75,138.61,1,1,0,302,52120.22,418.24,15.1,20.8,7.5,5,5,1,0.0276,0.0111,NETWORK_TIMEOUT
T1004436,87810,4411,UPI,58.25,ECOM,0,AXIS,SBI,PRIVATE,IOS,14,9,0,AIRTEL,5G,138,1.16,-70,80.65,4,2,0,440,53407.39,38.53,56.1,32.4,2.7,22,1,1,0.028,0.052,INSUFFICIENT_FUNDS
T1004437,58629,1844,UPI,121.18,BILLS,0,KOTAK,YES,PRIVATE,WEB,0,10,0,AIRTEL,WIFI,107,3.43,-93,115.0,5,0,0,557,36966.44,121.91,32.4,22.0,0.34,9,3,0,0.0267,0.015,SUSPECTED_FRAUD
T1004438,41037,7061,CARD,425.49,TRAVEL,0,KOTAK,ICICI,PRIVATE,WEB,0,11,0,JIO,4G,300,1.33,-82,572.32,4,0,0,231,56230.59,1065.2,51.4,25.0,13.27,18,3,0,0.0677,0.0029,LIMIT_EXCEEDED
T1004439,64762,6429,UPI,135.71,TRAVEL,0,HDFC,AXIS,PRIVATE,ANDROID,12,11,0,AIRTEL,WIFI,131,4.0,-99,177.78,1,1,0,579,55725.59,340.94,37.6,2.7,8.93,6,6,1,0.0118,0.1037,NETWORK_TIMEOUT
T1004440,13331,8057,UPI,100.08,EDTECH,0,KOTAK,IDFC,COOP,WEB,0,18,0,JIO,5G,50,1.88,-80,262.07,0,0,0,531,52779.69,551.32,17.5,0.3,7.14,12,0,0,0.0606,0.0065,INVALID_VPA_OR_CARD
T1004441,11036,6431,UPI,125.39,PHARMACY,0,ICICI,BOB,PRIVATE,ANDROID,10,11,0,VI,WIFI,194,0.34,-80,427.62,3,1,0,162,55592.76,1397.22,43.8,24.5,24.19,0,4,1,0.074,0.0132,MERCHANT_CONFIGURATION_ISSUE
T1004442,21201,1311,UPI,168.18,GROCERY,0,SBI,KOTAK,PUBLIC,ANDROID,11,10,0,VI,4G,263,1.13,-102,348.24,4,1,0,96,46970.56,603.95,23.9,14.6,5.78,5,2,1,0.0491,0.0226,INSUFFICIENT_FUNDS
T1004443,15239,3990,UPI,192.03,ECOM,0,YES,HDFC,PRIVATE,WEB,0,14,0,JIO,4G,35,0.03,-102,89.95,3,0,0,71,55818.24,126.17,40.8,12.8,6.62,21,4,0,0.1002,0.0213,INSUFFICIENT_FUNDS
T1004444,41858,6598,UPI,64.92,FOOD,0,PNB,HDFC,PRIVATE,ANDROID,13,13,0,AIRTEL,4G,198,0.84,-79,50.0,4,0,0,5,53428.37,165.19,61.8,47.6,7.63,12,3,0,0.0199,0.0344,NETWORK_TIMEOUT
T1004445,15978,7739,UPI,196.14,GROCERY,0,SBI,AXIS,PUBLIC,ANDROID,10,9,0,VI,4G,133,1.73,-74,50.0,3,1,0,5,48187.66,144.08,43.3,16.1,5.38,7,4,0,0.0853,0.0128,INSUFFICIENT_FUNDS
T1004446,57705,6077,CARD,151.96,BILLS,0,ICICI,BOB,PRIVATE,ANDROID,14,13,0,VI,WIFI,62,0.86,-93,507.77,2,1,0,256,27555.68,851.53,27.6,13.1,1.8,18,2,0,0.1093,0.0876,MERCHANT_CONFIGURATION_ISSUE
T1004447,49509,8468,WALLET,95.73,BILLS,0,HDFC,PNB,PRIVATE,ANDROID,11,16,1,AIRTEL,4G,239,1.52,-93,511.83,9,1,1,852,48945.81,1089.24,84.0,67.0,2.17,3,2,1,0.123,0.1608,BANK_SERVER_DOWN
T1004448,13569,1498,CARD,148.65,ECOM,0,ICICI,KOTAK,PRIVATE,IOS,16,14,0,AIRTEL,WIFI,65,2.81,-79,272.18,3,0,1,5,60000.0,984.54,32.3,54.5,9.06,19,5,0,0.0765,0.0782,LIMIT_EXCEEDED
T1004449,90424,9557,CARD,199.23,BILLS,0,HDFC,AXIS,PRIVATE,ANDROID,8,10,0,JIO,4G,194,0.76,-84,50.0,1,2,0,301,55623.34,105.18,31.2,9.5,5.75,1,0,1,0.0311,0.0704,PIN_OR_OTP_FAILED
T1004450,39428,6464,UPI,152.3,TRAVEL,0,BOB,SBI,PRIVATE,ANDROID,9,11,0,JIO,WIFI,53,1.98,-85,102.71,6,1,0,1084,34158.08,379.41,61.6,15.0,6.28,3,5,1,0.0172,0.0413,INSUFFICIENT_FUNDS
T1004451,55747,4845,UPI,209.15,TRAVEL,0,ICICI,KOTAK,PRIVATE,IOS,15,9,0,JIO,WIFI,84,0.3,-92,73.61,2,1,0,5,35751.51,269.21,22.6,14.0,11.53,9,4,0,0.0525,0.0358,SUSPECTED_FRAUD
T1004452,51746,9422,UPI,231.36,TRAVEL,0,IDFC,IDFC,PRIVATE,ANDROID,12,10,0,JIO,5G,118,1.36,-88,54.58,6,1,0,1216,35631.94,178.29,60.6,32.8,1.31,1,0,1,0.0381,0.3309,INSUFFICIENT_FUNDS
T1004453,53988,1855,UPI,91.85,FUEL,0,HDFC,KOTAK,PRIVATE,ANDROID,12,12,0,JIO,4G,111,2.34,-80,56.13,1,0,0,5,53803.25,66.3,7.5,3.4,2.01,17,1,0,0.1715,0.0699,MERCHANT_CONFIGURATION_ISSUE
T1004454,95977,6703,CARD,171.34,RETAIL,0,ICICI,BOB,PRIVATE,ANDROID,8,13,0,AIRTEL,4G,181,0.81,-77,162.33,6,0,0,1283,42749.55,200.9,28.3,27.4,24.97,9,3,0,0.0182,0.0331,SUSPECTED_FRAUD
T1004455,42912,1842,UPI,54.61,RETAIL,0,KOTAK,ICICI,PRIVATE,ANDROID,12,12,0,AIRTEL,4G,265,2.13,-91,343.07,1,2,0,183,44246.48,1087.2,39.5,16.2,13.64,0,6,1,0.0684,0.0257,INSUFFICIENT_FUNDS
T1004456,92343,5605,CARD,306.66,ECOM,0,HDFC,HDFC,PUBLIC,ANDROID,11,10,0,JIO,4G,93,0.3,-62,123.45,1,1,0,1313,39454.31,220.36,29.3,12.0,3.49,15,0,0,0.0491,0.0119,INSUFFICIENT_FUNDS
T1004457,69986,5066,CARD,179.45,FUEL,0,HDFC,KOTAK,NBFC,ANDROID,10,14,0,VI,4G,211,1.66,-82,216.12,5,1,0,5,46533.22,388.93,50.6,14.2,2.97,1,5,1,0.0139,0.1434,BANK_SERVER_DOWN
T1004458,90389,3215,UPI,92.84,PHARMACY,0,BOB,KOTAK,PRIVATE,ANDROID,14,15,0,JIO,WIFI,25,0.55,-81,79.79,2,1,0,945,38845.81,269.02,43.6,27.0,17.12,6,6,1,0.0826,0.0646,MERCHANT_CONFIGURATION_ISSUE
T1004459,22827,4111,UPI,120.77,ECOM,0,SBI,AXIS,PRIVATE,ANDROID,8,10,0,BSNL,WIFI,92,1.78,-76,326.4,1,0,0,1074,33724.76,711.22,19.0,13.5,1.49,16,4,0,0.0045,0.0137,INSUFFICIENT_FUNDS
T1004460,34642,4525,CARD,100.26,ECOM,0,HDFC,KOTAK,PRIVATE,ANDROID,8,12,0,JIO,4G,20,2.08,-73,80.35,5,3,0,1184,47400.23,217.91,64.2,37.4,1.87,6,3,1,0.0388,0.0178,LIMIT_EXCEEDED
T1004461,21825,1470,CARD,126.04,PHARMACY,0,IDFC,YES,PUBLIC,ANDROID,11,8,0,JIO,4G,168,0.95,-85,50.0,6,1,0,443,60000.0,130.31,38.0,9.9,0.5,1,0,1,0.0046,0.0014,MERCHANT_CONFIGURATION_ISSUE
T1004462,37778,3939,UPI,103.77,ECOM,0,YES,KOTAK,PUBLIC,IOS,15,16,0,BSNL,4G,121,0.52,-81,71.34,4,0,0,972,54829.16,229.14,37.3,17.9,4.97,10,4,0,0.0493,0.018,INSUFFICIENT_FUNDS
T1004463,50293,5115,UPI,150.45,ECOM,0,HDFC,SBI,PRIVATE,ANDROID,9,15,0,AIRTEL,4G,42,0.91,-81,86.89,3,0,0,735,40308.22,253.59,52.4,14.0,4.23,14,4,0,0.0073,0.0713,BANK_SERVER_DOWN
T1004464,40772,3716,UPI,705.06,FOOD,0,ICICI,IDFC,PUBLIC,ANDROID,14,14,0,JIO,WIFI,34,2.58,-77,231.23,5,0,0,485,30416.4,614.51,38.5,29.8,9.84,8,5,0,0.0871,0.0871,INSUFFICIENT_FUNDS
T1004465,78517,3608,UPI,70.16,EDTECH,0,SBI,BOB,NBFC,ANDROID,13,13,0,AIRTEL,5G,115,0.27,-81,61.0,5,2,0,5,60000.0,39.39,55.2,40.7,4.71,15,2,0,0.0675,0.0752,INSUFFICIENT_FUNDS
T1004466,43775,8656,UPI,225.28,EDTECH,0,BOB,YES,PUBLIC,IOS,14,10,0,VI,4G,139,0.49,-83,72.36,3,0,0,566,47541.31,148.42,45.0,7.5,2.46,8,0,0,0.0466,0.0579,INSUFFICIENT_FUNDS
T1004467,82928,3157,CARD,137.86,BILLS,0,ICICI,AXIS,PUBLIC,IOS,15,11,0,AIRTEL,3G,208,0.38,-83,183.34,3,0,0,966,60000.0,482.13,16.1,23.7,9.35,12,1,0,0.0317,0.1552,BANK_SERVER_DOWN
T1004468,95829,6197,UPI,164.21,TRAVEL,0,HDFC,ICICI,PUBLIC,ANDROID,8,11,0,JIO,WIFI,134,1.15,-84,152.75,3,2,0,732,60000.0,167.03,39.4,17.1,5.96,2,6,1,0.0088,0.0236,NETWORK_TIMEOUT
T1004469,26495,2136,CARD,224.78,FOOD,0,ICICI,BOB,PRIVATE,ANDROID,10,3,0,JIO,4G,147,0.74,-82,132.73,3,1,0,1348,60000.0,429.26,26.0,16.9,2.24,16,0,0,0.1251,0.0187,MERCHANT_CONFIGURATION_ISSUE
T1004470,39285,7560,UPI,227.88,FOOD,0,SBI,HDFC,PUBLIC,ANDROID,9,9,0,JIO,WIFI,123,2.04,-86,250.17,2,0,0,775,43697.6,532.67,15.4,20.4,37.57,19,5,0,0.0381,0.0377,SUSPECTED_FRAUD
T1004471,57180,7547,WALLET,76.27,GROCERY,0,PNB,AXIS,PUBLIC,IOS,15,8,0,VI,WIFI,121,3.48,-93,68.75,7,1,0,987,46487.88,160.18,53.7,19.8,3.87,4,6,1,0.0184,0.1725,INSUFFICIENT_FUNDS
T1004472,41001,3019,CARD,393.25,GROCERY,0,SBI,KOTAK,PRIVATE,IOS,16,15,0,JIO,4G,157,1.51,-85,52.15,8,1,0,562,47696.13,89.19,56.9,38.8,0.38,23,0,1,0.0081,0.0258,INSUFFICIENT_FUNDS
T1004473,50436,7772,UPI,193.96,BILLS,0,AXIS,YES,PRIVATE,ANDROID,10,17,0,AIRTEL,4G,289,0.62,-91,148.66,4,0,0,5,37358.87,525.65,19.9,22.6,3.82,11,2,0,0.0269,0.0974,BANK_SERVER_DOWN
T1004474,81774,3615,WALLET,264.94,ECOM,0,IDFC,YES,PRIVATE,IOS,14,10,0,VI,4G,216,2.08,-97,59.77,3,1,0,427,60000.0,140.31,53.2,14.7,13.43,1,1,1,0.0507,0.0208,INSUFFICIENT_FUNDS
T1004475,28898,2664,WALLET,282.78,BILLS,0,KOTAK,SBI,COOP,IOS,15,11,0,AIRTEL,WIFI,132,3.22,-86,70.97,1,1,0,867,26146.31,109.4,51.6,21.6,0.9,3,0,1,0.0105,0.0807,INSUFFICIENT_FUNDS
T1004476,97360,7215,UPI,242.7,FOOD,0,BOB,KOTAK,PRIVATE,WEB,0,15,0,VI,3G,231,2.43,-92,98.32,0,1,0,412,60000.0,295.99,45.9,32.1,2.82,19,3,0,0.0208,0.0548,INSUFFICIENT_FUNDS
T1004477,21991,1062,CARD,109.18,RETAIL,0,IDFC,HDFC,PUBLIC,ANDROID,12,14,0,JIO,WIFI,62,0.41,-90,197.4,4,1,0,464,32433.74,218.2,42.7,18.7,1.24,22,3,1,0.0124,0.0518,BANK_SERVER_DOWN
T1004478,97423,4353,CARD,428.56,ECOM,0,AXIS,HDFC,PRIVATE,ANDROID,8,12,1,AIRTEL,5G,128,1.26,-88,54.79,2,1,0,620,25458.38,75.63,33.0,41.4,3.86,2,4,1,0.0801,0.0644,INSUFFICIENT_FUNDS
T1004479,45114,1563,CARD,128.9,FUEL,0,PNB,SBI,PRIVATE,ANDROID,10,14,0,JIO,WIFI,44,5.27,-83,221.8,3,2,0,5,48320.2,209.23,44.8,25.2,3.77,4,4,1,0.0617,0.0201,PIN_OR_OTP_FAILED
T1004480,39246,5558,CARD,58.54,FOOD,0,YES,BOB,PUBLIC,WEB,0,10,0,JIO,4G,148,0.82,-84,50.0,4,0,0,881,41891.97,96.24,39.2,36.4,3.78,11,0,0,0.0445,0.0908,BANK_SERVER_DOWN
T1004481,44024,9343,UPI,351.13,ECOM,0,SBI,AXIS,PUBLIC,ANDROID,11,17,0,AIRTEL,4G,101,1.34,-92,474.51,2,1,0,1693,33629.81,676.53,24.6,8.4,8.62,6,1,1,0.0116,0.0158,NETWORK_TIMEOUT
T1004482,44263,9994,UPI,146.73,ECOM,0,YES,YES,PRIVATE,ANDROID,13,5,0,VI,WIFI,208,1.34,-103,98.11,2,0,0,125,60000.0,324.92,28.2,18.6,6.25,18,3,0,0.018,0.0552,NETWORK_TIMEOUT
T1004483,63883,6772,UPI,76.86,PHARMACY,0,ICICI,KOTAK,PUBLIC,IOS,16,9,0,VI,WIFI,93,2.1,-84,148.59,2,2,0,260,57346.11,293.31,58.2,47.6,1.19,8,1,0,0.0654,0.066,BANK_SERVER_DOWN
T1004484,18023,2891,UPI,205.36,FOOD,0,ICICI,HDFC,PRIVATE,WEB,0,12,0,VI,WIFI,28,0.91,-61,92.51,2,2,0,1606,55479.04,324.72,25.8,17.3,5.58,7,2,0,0.0383,0.0997,BANK_SERVER_DOWN
T1004485,47538,3062,UPI,71.78,FOOD,0,ICICI,AXIS,PUBLIC,ANDROID,13,13,0,BSNL,5G,58,0.68,-100,414.84,4,1,0,434,60000.0,820.7,55.5,44.2,10.88,5,2,1,0.0744,0.0137,MERCHANT_CONFIGURATION_ISSUE
T1004486,57518,6117,UPI,104.94,GROCERY,0,HDFC,IDFC,PUBLIC,ANDROID,8,13,0,AIRTEL,4G,176,2.34,-81,74.75,4,1,0,1108,56442.56,197.59,43.3,26.4,4.67,22,4,1,0.1154,0.0143,MERCHANT_CONFIGURATION_ISSUE
T1004487,70401,2340,UPI,507.38,PHARMACY,0,IDFC,YES,PRIVATE,IOS,13,11,0,AIRTEL,WIFI,143,2.46,-92,144.89,0,1,0,333,60000.0,374.57,28.7,30.9,15.47,6,3,1,0.0669,0.0651,INSUFFICIENT_FUNDS
T1004488,47443,6885,UPI,685.94,BILLS,0,SBI,YES,PUBLIC,IOS,17,17,0,JIO,4G,176,2.41,-97,139.95,2,0,0,884,35810.08,344.82,26.0,25.5,11.52,16,1,0,0.0245,0.0661,INSUFFICIENT_FUNDS
T1004489,15484,4298,UPI,238.78,TRAVEL,0,KOTAK,YES,PRIVATE,ANDROID,9,7,0,AIRTEL,4G,221,1.19,-107,187.57,2,2,0,1038,36613.33,73.49,30.7,4.2,2.57,0,4,1,0.0098,0.0353,INSUFFICIENT_FUNDS
T1004490,67264,1591,CARD,221.78,FOOD,0,YES,HDFC,COOP,ANDROID,9,11,0,AIRTEL,4G,74,0.33,-96,160.56,3,2,0,5,60000.0,356.12,40.8,1.4,2.85,0,4,1,0.0059,0.1592,BANK_SERVER_DOWN
T1004491,59014,9895,CARD,70.3,TRAVEL,0,ICICI,KOTAK,PUBLIC,ANDROID,9,14,0,VI,WIFI,56,0.7,-99,115.15,3,1,0,142,25282.13,393.7,42.3,24.5,7.24,20,4,0,0.0149,0.0975,BANK_SERVER_DOWN
T1004492,93204,1511,UPI,256.8,PHARMACY,1,SBI,HDFC,PUBLIC,ANDROID,13,8,0,AIRTEL,WIFI,82,1.59,-97,53.04,8,1,1,535,41515.21,113.88,47.7,39.0,3.14,0,0,1,0.0353,0.1483,INSUFFICIENT_FUNDS
T1004493,33313,9160,UPI,412.6,BILLS,0,SBI,ICICI,PRIVATE,ANDROID,13,16,0,JIO,WIFI,35,1.13,-92,112.74,3,0,1,559,52838.22,353.09,49.3,47.7,4.7,19,6,0,0.0075,0.0324,INSUFFICIENT_FUNDS
T1004494,48382,6659,UPI,53.36,ECOM,0,KOTAK,PNB,PRIVATE,ANDROID,11,13,0,AIRTEL,WIFI,55,0.39,-94,81.91,3,0,0,546,44231.67,205.95,30.6,24.2,13.55,13,6,0,0.0028,0.0125,BANK_SERVER_DOWN
T1004495,21296,7685,UPI,222.44,ECOM,0,AXIS,AXIS,COOP,ANDROID,8,11,0,VI,3G,165,0.47,-98,394.34,2,1,0,1088,49500.56,579.26,28.5,3.2,1.8,23,4,1,0.0265,0.0337,NETWORK_TIMEOUT
T1004496,39250,3031,UPI,250.44,TRAVEL,0,SBI,IDFC,COOP,ANDROID,11,10,0,AIRTEL,4G,239,3.58,-70,114.64,1,1,0,450,27216.09,168.2,36.6,0.0,4.6,16,5,0,0.0502,0.0279,INSUFFICIENT_FUNDS
T1004497,45299,8438,CARD,181.18,TRAVEL,0,HDFC,IDFC,PRIVATE,ANDROID,11,10,0,JIO,WIFI,171,1.02,-72,74.76,4,0,0,763,50375.49,146.14,45.9,9.7,6.07,17,5,0,0.0382,0.0688,INSUFFICIENT_FUNDS
T1004498,22991,5631,UPI,339.15,FOOD,0,KOTAK,AXIS,PUBLIC,ANDROID,14,15,0,JIO,WIFI,102,0.74,-92,50.0,2,1,0,113,31307.41,143.92,25.6,20.9,1.64,16,6,0,0.0502,0.0211,INSUFFICIENT_FUNDS
T1004499,24941,8830,UPI,248.3,FOOD,0,HDFC,IDFC,PRIVATE,ANDROID,8,16,0,VI,4G,138,0.64,-91,190.56,3,1,0,305,41283.49,620.47,36.7,6.7,4.94,23,0,1,0.0914,0.0353,MERCHANT_CONFIGURATION_ISSUE
T1004500,98083,4890,CARD,171.87,GROCERY,0,HDFC,KOTAK,PRIVATE,IOS,13,14,0,JIO,WIFI,39,0.47,-81,79.51,4,1,0,597,60000.0,86.05,29.9,13.5,0.75,4,5,1,0.0391,0.0569,INSUFFICIENT_FUNDS
T1004501,85519,6481,UPI,133.46,FUEL,0,SBI,BOB,PRIVATE,ANDROID,12,15,0,VI,4G,139,0.16,-83,64.04,2,1,0,5,49730.34,123.12,32.2,11.1,6.01,16,1,0,0.0148,0.0856,INSUFFICIENT_FUNDS
T1004502,82418,9286,UPI,128.46,RETAIL,0,HDFC,HDFC,NBFC,ANDROID,11,6,0,JIO,WIFI,163,2.54,-91,179.57,3,0,0,5,42944.12,389.35,34.4,5.8,2.66,21,4,0,0.0418,0.0247,MERCHANT_CONFIGURATION_ISSUE
T1004503,93023,1310,CARD,135.06,GROCERY,0,ICICI,AXIS,PRIVATE,ANDROID,11,8,0,JIO,4G,34,1.39,-87,147.88,3,0,0,639,37507.85,267.32,16.2,17.1,19.04,18,5,0,0.0589,0.0139,INVALID_VPA_OR_CARD
T1004504,32921,8079,CARD,289.4,TRAVEL,0,PNB,ICICI,PRIVATE,IOS,17,11,0,JIO,4G,163,1.48,-78,305.87,2,0,0,640,55280.23,1126.19,12.2,16.9,1.63,9,5,0,0.0469,0.1529,BANK_SERVER_DOWN
T1004505,90052,3663,UPI,217.99,ECOM,0,HDFC,IDFC,PRIVATE,WEB,0,13,0,AIRTEL,4G,231,0.87,-92,211.64,3,1,0,838,60000.0,495.01,30.0,18.1,3.58,3,0,1,0.0109,0.052,INVALID_VPA_OR_CARD
T1004506,72568,9780,UPI,55.32,FUEL,0,IDFC,BOB,PRIVATE,ANDROID,14,13,0,JIO,3G,68,0.57,-91,197.44,3,0,0,466,38512.91,429.48,18.1,29.0,3.64,16,3,0,0.0315,0.1486,BANK_SERVER_DOWN
T1004507,76300,4349,CARD,138.1,TRAVEL,0,BOB,HDFC,PUBLIC,ANDROID,11,14,0,VI,WIFI,128,1.95,-75,152.59,2,0,0,260,34816.88,294.28,45.5,19.4,4.83,15,4,0,0.0323,0.0324,NETWORK_TIMEOUT
T1004508,40033,9511,WALLET,240.74,BILLS,0,YES,PNB,PUBLIC,IOS,16,16,0,AIRTEL,4G,180,2.92,-87,50.0,0,2,0,922,38189.23,61.43,19.6,18.0,4.31,8,3,0,0.0138,0.091,INSUFFICIENT_FUNDS
T1004509,79655,4114,UPI,70.04,FOOD,0,ICICI,PNB,PUBLIC,IOS,14,9,0,JIO,4G,211,0.44,-73,120.55,3,1,0,124,60000.0,396.6,51.8,18.7,1.83,6,2,1,0.0159,0.0746,BANK_SERVER_DOWN
T1004510,87584,2114,UPI,332.73,BILLS,0,ICICI,AXIS,PRIVATE,IOS,17,9,0,JIO,4G,212,0.4,-83,116.73,3,0,0,417,59745.01,146.75,18.7,27.8,9.52,9,4,0,0.1099,0.0952,INSUFFICIENT_FUNDS
T1004511,64238,4977,UPI,235.48,FUEL,0,HDFC,YES,PUBLIC,ANDROID,13,18,0,AIRTEL,WIFI,21,3.02,-87,101.03,2,2,0,347,48993.89,207.87,58.6,33.4,7.09,16,5,0,0.0267,0.0148,INSUFFICIENT_FUNDS
T1004512,98587,6589,UPI,95.48,GROCERY,0,PNB,IDFC,PRIVATE,ANDROID,14,14,0,VI,4G,20,1.76,-95,63.81,2,1,0,446,48834.41,176.34,27.0,31.4,24.44,20,1,0,0.1467,0.0468,MERCHANT_CONFIGURATION_ISSUE
T1004513,11201,1224,UPI,65.99,GROCERY,0,PNB,BOB,PUBLIC,ANDROID,13,12,0,JIO,WIFI,121,2.06,-92,120.37,2,1,0,296,39936.36,327.26,28.7,24.8,8.14,18,6,0,0.0203,0.0193,SUSPECTED_FRAUD
T1004514,54318,2183,UPI,195.81,RETAIL,0,BOB,SBI,PUBLIC,ANDROID,13,11,0,VI,4G,248,1.81,-102,658.96,4,1,0,1499,48025.8,400.1,44.3,17.3,1.12,18,5,0,0.0091,0.1205,BANK_SERVER_DOWN
T1004515,48254,1150,UPI,101.23,GROCERY,0,SBI,HDFC,COOP,IOS,15,8,0,JIO,4G,92,3.22,-91,69.42,1,1,0,907,43226.47,116.34,26.7,18.7,5.3,14,0,0,0.0374,0.0205,NETWORK_TIMEOUT
T1004516,25587,1943,CARD,617.21,BILLS,0,HDFC,PNB,PRIVATE,IOS,13,15,0,JIO,4G,267,1.86,-85,75.57,4,2,0,63,36072.68,61.32,46.8,28.4,6.17,5,5,1,0.0422,0.088,INSUFFICIENT_FUNDS
T1004517,14927,3475,CARD,109.19,GROCERY,0,KOTAK,IDFC,PRIVATE,ANDROID,10,6,0,AIRTEL,5G,44,1.13,-79,201.55,2,0,0,114,44966.1,606.81,33.9,20.5,1.63,17,4,0,0.0531,0.0081,MERCHANT_CONFIGURATION_ISSUE
T1004518,10807,7545,CARD,135.86,FOOD,0,SBI,IDFC,PRIVATE,IOS,14,9,0,VI,3G,304,0.22,-92,144.83,2,1,0,1030,60000.0,220.06,29.0,20.2,3.1,7,1,0,0.0026,0.0819,BANK_SERVER_DOWN
T1004519,27181,5351,UPI,203.5,TRAVEL,0,YES,YES,COOP,ANDROID,8,10,0,JIO,4G,135,2.14,-87,150.06,5,0,0,535,35018.49,103.27,36.4,4.9,9.2,19,5,0,0.0314,0.0517,INSUFFICIENT_FUNDS
T1004520,79863,2094,UPI,421.92,BILLS,0,HDFC,AXIS,PRIVATE,ANDROID,10,14,0,AIRTEL,5G,82,0.23,-81,238.74,4,0,0,851,23609.68,462.53,36.7,29.5,1.65,14,6,0,0.0628,0.1303,BANK_SERVER_DOWN
T1004521,98462,9638,UPI,125.11,BILLS,0,SBI,KOTAK,PRIVATE,ANDROID,11,20,1,JIO,4G,109,1.95,-78,196.89,1,1,0,746,45257.68,608.16,32.9,43.7,5.01,19,4,0,0.1422,0.1408,MERCHANT_CONFIGURATION_ISSUE
T1004522,60421,2452,WALLET,99.25,GROCERY,0,SBI,AXIS,PRIVATE,IOS,15,6,0,JIO,WIFI,188,1.2,-88,114.15,3,1,0,188,51598.52,371.62,33.9,16.6,3.2,4,4,1,0.0634,0.073,MERCHANT_CONFIGURATION_ISSUE
T1004523,30148,2067,CARD,96.7,TRAVEL,0,YES,ICICI,PUBLIC,ANDROID,13,10,0,JIO,WIFI,227,1.02,-80,50.0,1,1,0,799,39892.58,114.54,36.8,18.5,0.31,23,2,1,0.0777,0.0385,INSUFFICIENT_FUNDS
T1004524,41084,4176,CARD,86.43,ECOM,0,SBI,PNB,PRIVATE,ANDROID,13,10,0,AIRTEL,WIFI,175,0.58,-88,75.06,4,1,0,410,43949.52,177.66,44.9,17.9,2.7,8,4,0,0.023,0.0104,NETWORK_TIMEOUT
T1004525,13077,9430,WALLET,54.22,ECOM,0,ICICI,PNB,PRIVATE,ANDROID,13,16,0,AIRTEL,4G,222,0.55,-91,262.77,3,0,0,666,41964.48,755.9,19.2,14.5,3.26,10,1,0,0.0353,0.0616,BANK_SERVER_DOWN
